File Name,Context,Decision,tokens,id,Context_tokens,Decision_tokens
beadledom/default_dependencies_primary.md,"## **Context**:\nPrimary Health checks were not checking if dependencies were primary or not before checking their health.\nThis was not the intended behavior of the primary health check endpoint, as it should only check the primary dependencies of any given project.\n","In order to do this passively, we changed the dependency class to default to primary unless otherwise specified.\nWe did this because we don't know if our consumers rely on the previous behavior of meta/health checking dependencies if they were of unspecified importance.\n",51,293,51,52
opg-refunds/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as described by Michael Nygard in this article: http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions\n",16,294,16,39
opg-refunds/0002-default-service-key-for-dynamo-db-sessions.md,"## Context\nEncryption keys for frontend user sessions are provided in environment variables and cycled during every release.\nThis has resulted in one incident of losing syncronisation, causing errors for users when services scale up and then scale down.\n","We will use a AWS owned Customer Master Key for the Sessions Dynamo DB tables to encrypt session tokens, and not push encryption keys into containers.\nTable names                                       |\n--------------------------------------------------|\nrefunds-sessions-front-<opg_stackname>            |\nrefunds-sessions-caseworker-front-<opg_stackname> |\n",48,295,48,71
wh_covid19_app/ADR-0003 Use Flutter beta channel.md,"## Context\nThere are three different versions of flutter that you can build out: Stable, Beta and Dev. Each version will come with various trade-offs.\nCurrently, there has been a missed stable release, and Beta is required to build iOS correctly.\n","We are using the beta channel.  Once some of the fixes land in stable, we may decide to revisit this decision.\n",52,298,52,26
nso.aurora/MartketPlace.md,## Context\nDo we need a MarketPlace component?\n,It doesn't look like there is a requirement for a need of a MarketPlace component.  It's decided we will not have one for now.\n,12,299,12,31
nso.aurora/Notifier.md,"## Context\nWe need a way to notifiy customers for doing a survey after their purchases, provide them with recommendations, letting them know how their orders via email and/or SMS.\n",A Notifier component is needed to send email and/SMS to customers.\n,38,300,38,16
nso.aurora/LoyaltyProgram.md,## Context\nDo we need a Loyalty Program component?\n,It doesn't look like there is a requirement for a need of a Loyalty Program component.  It's decided we will not have one for now.\n,13,301,13,32
nso.aurora/MicroserviceDesgin.md,"## Context\nTo ensure scalability, reliability and performance, microservice architecture should be used\n",All agreed with this decision\n,18,302,18,6
nso.aurora/NumberOfDatabases.md,"## Context\nThe state and data are required for the following components: Inventory, Customer, Order Management, Rating Manager and Recommendation Manager.  We had a database for each of the component initially.  However, it can save on the number of distrubted transactions by storing state and data in one database.\n",It was agreed that one database would be sufficient.\n,63,303,63,11
nso.aurora/SegmentationEngine.md,"## Context\nThe purpose of Segmentation engine are:\n- grouping of customers' goals\n- targeted groups\n- history\n- purchasing behaviour\n- eating habit, location\n- managing coupons and promotions\nWhat is the difference between Recommendation and Segmentation engines?\n",It was decided to not have it.\n,54,304,54,9
nso.aurora/InventoryManager.md,## Context\nShould we have an Inventory Manager and a Fridge Manager where the Inventory Manager would hold the food items and Fridge would manage the physical fridges?\n,Inventory Manager can manage the following:\n- manage fridges\n- manage food items including their pricing\n- manage the number of items in each fridge\n,34,305,34,31
nso.aurora/MultipleQueues.md,## Context\nThe messages from Order Management is probably more important than those that are coming from Rating Manager and Recommendation Manager.\n,The decision is to introduce another queue for Order Management\n,25,306,25,11
nso.aurora/AsynchronousMessages.md,"## Context\nThe messages that are sent from Order Management, Rating Manager and Recommendation Manager can be asynchronous?\n",Yes it can be asynchronous because we don't need to wait for an ack before sending the next one.\n,22,307,22,22
nso.aurora/QueuingForNotification.md,"## Context\nWe shouldn't overwhelm the Notifier.  This would happen then we have many orders, surveys and recommendations to send to customers.\n",The decision is to introduce a queue for all these messages.\n,30,308,30,13
nso.aurora/FaultTolerance.md,## Context\nWe have a polling mechanism for getting Smartfridges' inventory.  We would have its last known inventory even if it goes down.\n,The decision is to have the polling mechanism to regularly obtain Smartfridges' state/inventory.\n,31,309,31,20
nso.aurora/Kiosks-Fridge-customer-vendor-management.md,"## Context\nDo we need a Kiosks-Fridge-customer-vendor-management to manage kiosks, fridge, customer and vendor?\n","We will have separate components to manage kiosks (along with point of sale systems), fridges, customers and vendors\n",30,310,30,25
hodder/0002-use-docker-compose-v-2.md,"## Context\nPeople are very used to traditional layered architectures and request/response cycles which disguise a lot of the complexity of distributed systems. They also restrict extending systems as data is locked down in a specific form in specific systems. We want to give an alternative view with a clear demonstration of the trade-offs involved.\nGetting people to give it an initial attempt is going to be hard, so it needs to be super quick to get working on a local machine.\n",We will use a docker-compose.yml (v.2) as the primary entry point of the project\n,92,311,92,21
hodder/0003-use-circle-ci-for-ete-tests.md,## Context\nWe want automated ETE tests on build to keep things consistent. We also want this to be free - because free is good. CircleCI provides a free tier and solid docker support.\n,Use CircleCI for automated ETE tests\n,41,312,41,9
verify-event-store-schema/0001-flyway.md,## Context\nWe need a way of running database migrations to the verify event store database.\n,We have chosen to use [Flyway](https://flywaydb.org) since the team has some experince with it and it seems like a simple and lightweight option.\n,19,318,19,36
re-build-systems/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as described by Michael Nygard in\n[documenting architecture decisions](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions)\n",16,325,16,44
Brighter/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as [described by Michael Nygard](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions).\n",16,327,16,39
docnow-infra/0003-use-terraform-enterprise-for-backend.md,## Context\nTerraform writes plaintext of the state of our backend. The ability to collaborate in the workspaces is severely handicapped by this. Many groups use AWS and/or GC storage with dynamodb locking on the state of the file to avoid clobbering on each other. Using Terraform Cloud for small teams will allow us a little more leeway and one less thing to manage.\n,Use Terraform Cloud for teams\n,80,329,80,7
